일자,언론사,제목,특성추출(가중치순 상위 50개),URL,nouns,주식일자,종가,금종가,유가종가,target
2022-08-23,중부일보,"인천공항공사, 미국 주요도시 여행사 대상 국적항공사와 환승설명회 공동 개최","인천공항,미국,환승객,설명회,미주,환승설명회,미주발,아시아행,여행사,아시아나항공,코로나19,대한항공,뉴욕,국적항공사,신규취항,la,연평균,항공사",www.joongboo.com/news/articleView.html?idxno=363555119,인천공항 공사 미국 도시 여행사 대상 국적 항공사 환승 설명 공동 개최,2022-08-24,25900,75170,94.89,1
2022-08-23,파이낸셜뉴스,리스크 커지는 항공 빅2 환율 10원 오르면 640억 환손실 ,"코로나,국제선,항공업계,10원,항공업,서울,항공수요,관계자,항공사,코스피,아시아나항공,284억,350억,대한항공,외화매출,더뎌,환율상승,하나은행",http://www.fnnews.com/news/202208231808077722,리스크 항공 환율 손실,2022-08-24,25900,75170,94.89,1
2022-08-23,아시아경제,"인천공항공사, 美 주요도시 여행사 대상 국적항공사와 환승설명회 공동 개최","인천공항,설명회,미주,환승객,여행사,대한항공,환승설명회,미주발,인천국제공항공사,아시아행,미국,아시아나항공,코로나19,코로나,국적항공사,뉴욕,신규취항",https://view.asiae.co.kr/article/2022082314364209785,인천공항 공사 도시 여행사 대상 국적 항공사 환승 설명 공동 개최,2022-08-24,25900,75170,94.89,1
2022-08-23,한겨레,코로나19 끝나니 ‘일터 지옥’ “항공사들이 노동력 쥐어짜”,"코로나19,노동자,승무원,항공기,정리해고,노동자들,대한항공,지원금,6명,고용유지지원금,항공사,여객기,아시아나항공,항공업,이상욱,심상정,노동부,무급휴직,대상자,노동강도,8명,항공수요,김계월,장시간노동,1078만,송민섭",http://www.hani.co.kr/arti/society/labor/1055895.html,코로나 일터 지옥 항공사 노동,2022-08-24,25900,75170,94.89,1
2022-08-23,세계일보,"인천공항공사, 미국서 인천공항 환승설명회 개최","인천공항,설명회,인천국제공항공사,환승객,미주,대한항공,환승설명회,뉴욕,미국,미주발,코로나19,코로나,아시아나항공,아시아행,신규취항,관계자",http://www.segye.com/content/html/2022/08/23/20220823514883.html,인천공항 공사 미국 인천공항 환승 설명 개최,2022-08-24,25900,75170,94.89,1
2022-08-23,세계일보,환율 1400원? 철강 항공 '울상' vs 車 조선 '방긋’,"관계자,철강사,현대차,조선사,항공사,조선,철광석,아시아나항공,대한항공,원자재,철강업계,만큼,현대제철,한국조선해양,미국,서울,항공기,서강현,영업이익",http://www.segye.com/content/html/2022/08/23/20220823510883.html,환율 철강 항공 울상 조선 방긋,2022-08-24,25900,75170,94.89,1
2022-08-23,중앙일보,"영업익 2배 넘게 늘었다, 대한항공 아시아나 ‘수직이륙’","국제선,코로나19,대한항공,항공사,아시아나항공,고환율,관계자,영업손실,영업이익,정연승,일본,회복세,유럽",https://www.joongang.co.kr/article/25096186,영업 대한항공 아시아나 수직 이륙,2022-08-24,25900,75170,94.89,1
2022-08-23,부산일보,"고환율, 항공업계에 직격탄 LCC 흑자 전환 늦어지나","대한항공,아시아나항공,항공업계,lcc,항공업,직격탄,사업보고서,항공사,에어부산,보고서,항공유,1343원,1238원,리스료,항공권,장거리,항공기,3585억",http://www.busan.com/view/busan/view.php?code=2022082310100001927,환율 항공 업계 직격탄 흑자 전환,2022-08-24,25900,75170,94.89,1
2022-08-24,한국경제,"항공주, 일본 입국규제 완화 소식에 '쑥' 진에어 10%대↑","일본,진에어,오름세,입국자,코로나19,기대감,상승세,증명서,기시다,항공주,후미오,항공사,제주항공,1만,대한항공,저비용항공사,아시아나항공,유전자,티웨이항공,5만,제주,접종자,1600원,2만,상한선,귀국시",https://www.hankyung.com/finance/article/2022082447596,공주 일본 입국 규제 완화 소식 진에어,2022-08-25,26200,75370,92.52,1
2022-08-24,서울경제,입국자 PCR 폐지 검토에 여행 항공株 화색,"입국자,pcr,코로나19,여행주,진에어,제주항공,박향,전문가,해외여행,관련주,항공사,저비용항공사,아시아나항공,대한항공,하나투어,노랑풍선,티웨이항공,한국,패키지여행,유전자증폭,레드캡투어,유전자,1650원,거래소,5만",http://www.sedaily.com/NewsView/269X8V8USC,입국 폐지 검토 여행 항공 화색,2022-08-25,26200,75370,92.52,1
2022-08-24,KBS,제주공항 하루 평균 ‘8만 명’ 이용 1년 새 20%↑,"이용객,제주공항,8만,아시아나,대한항공,운송률,제주항공,항공사,항공사별,탑승률,한국공항공사,평균,하루,운송,기간,탑승,집계,자료,이용",https://news.kbs.co.kr/news/view.do?ncd=5540279&amp;ref=DA,제주 공항 하루 평균 이용,2022-08-25,26200,75370,92.52,1
2022-08-24,한국일보,비행기도 친환경 연료로 난다... 항공업계에 부는 '탄소중립' 바람,"saf,항공기,미국,항공유,생산량,배출량,항공업,영국,항공사,리터,자동차,의무화,유럽,일본,싱가포르항공,대한항공",https://hankookilbo.com/News/Read/A2022082315020002890,비행기 친환경 연료 항공 업계 탄소 중립 바람,2022-08-25,26200,75370,92.52,1
2022-08-24,세계일보,"인천공항 대한항공, 美서 환승 설명회","인천국제공항공사,대한항공,미주,미국,설명회,기념촬영,참가자,참가자들,뉴욕,여행사,셰러턴,인천공항,현지,회복,지역,호텔,환승,공동,기념,대상,개최,촬영,항공,수요,시간,촉진,제공",http://www.segye.com/content/html/2022/08/23/20220823523792.html,인천공항 대한항공 환승 설명,2022-08-25,26200,75370,92.52,1
2022-08-24,MBC,치솟는 환율에 기업도 비상 '희비' 엇갈려,"농심,삼양,지민,고환율,기업들,bts,볶음면,밀가루값,임상재,불닭볶음면,1억,1천,팜유,비행기,리스료,아시아나항공,350억,284억,기름값,전문가,2조,대한항공,판매량,40억,밀가루,영상들,항공사,팜유값,수출품,원씩,전문가들,3백억",https://imnews.imbc.com/replay/2022/nwtoday/article/6401025_35752.html,환율 기업 비상 희비,2022-08-25,26200,75370,92.52,1
2022-08-24,헤럴드경제,이번엔 환율에 ‘날개 꺾인’ 항공주,"아시아나항공,대한항공,항공주,상반기,유류비,상승세,항공사,대신증권,양지환,1000배럴,항공유,배럴,4000억,부채비율,한국석유공사,6000억,한국신용평,보고서,대다수,서부텍사스중질유,항공업,항공업계,항공기,연료유류비,80달러,가능성,1320원,리스료,연구원,항공주들,영업이익",http://biz.heraldcorp.com/view.php?ud=20220824000196,이번 환율 날개 공주,2022-08-25,26200,75370,92.52,1
2022-08-25,SBS,"대한항공, 컵대회 준결승행 임동혁 26득점","임동혁,컵대회,26득점,대한항공,2연승,준결승,토종,선수,최다,배구,남자,득점,상무,거포",https://news.sbs.co.kr/news/endPage.do?news_id=N1006872104&plink=ORI&cooper=ETC,대한항공 대회 준결승 임동혁 득점,2022-08-26,26350,75150,93.06,1
2022-08-25,경인일보,"대한항공, 상무 마저 격파 컵대회 순항","대한항공,임동혁,정지석,컵대회,김민재,우승컵,안산,순천,이준,팔마체육관,남자부,조재영,이시우,이태호,2승,5번,전남,역전승,인천,26득점,1점",http://www.kyeongin.com/main/view.php?key=20220824010004363,대한항공 상무 마저 격파 대회 순항,2022-08-26,26350,75150,93.06,1
2022-08-26,서울경제,"현대카드, PLCC 파트너사들과 ‘도메인 갤럭시 카운슬’ 개최","현대카드,갤럭시,파트너사,파트너사들,카운슬,넥슨,사이언스,이마트,정태영,plcc,서울,야놀자,미래에셋증권,대한항공,아메리칸익스프레스,인공지능,현대차,도메",http://www.sedaily.com/NewsView/269Y50P4A3,현대 카드 파트너 도메인 갤럭시 카운슬 개최,2022-08-27,25550,74760,97.01,0
2022-08-26,머니투데이,"현대카드, PLCC 파트너사들과 '도메인 갤럭시 카운슬' 개최","현대카드,갤럭시,파트너사,plcc,파트너사들,사이언스,이마트,넥슨,카운슬,여의도,도메,부회장,정태영,상업자,야놀자,상업자표시신용카드,미래에셋증권,한자리,대한항공,아메리칸익스프레스,서울,현대차,인프라화",http://news.moneytoday.co.kr/view/mtview.php?no=2022082609175180961&type=2,현대 카드 파트너 도메인 갤럭시 카운슬 개최,2022-08-27,25550,74760,97.01,0
2022-08-26,헤럴드경제,"현대카드, 파트너사 한자리에...데이터사업 비전 공유","현대카드,갤럭시,파트너사,파트너사들,이태형,plcc,서울,사이언스,카운슬,미래에셋증권,넥슨,야놀자,아메리칸익스프레스,대한항공,이마트,정태영,도메,현대차,인공지능,스타벅스,인프라화,상업자,데이터사업,한자리,차별성,여의도,galaxy,council",http://biz.heraldcorp.com/view.php?ud=20220826000352,현대 카드 파트너 한자리 데이터 사업 공유,2022-08-27,25550,74760,97.01,0
2022-08-27,중부일보,"프로배구 컵대회, 수원 한국전력-인천 대한항공 결승 맞대결","한국전력,대한항공,준결승,순천,우리카드,삼성화재,김지한,수원,제천,남자부,아웃사이드,맞대결,팔마체육관,스파이커,청주,아포짓,안산,마산,천안,공격수",www.joongboo.com/news/articleView.html?idxno=363555653,프로배구 대회 수원 한국전력 인천 대한항공 결승 대결,2022-08-28,25550,74760,97.01,0
2022-08-27,YTN,"대한항공 vs 한국전력, KOVO컵 대회 결승 맞대결","대한항공,한국전력,맞대결,결승전,vs,kovo,18득점,정지석,김지한,임도혁,60점,디펜딩,우리카드,준결승,코보,삼성화재,ytn,결승,대회,챔피언,득점,진출,합작,활약,완파",https://www.ytn.co.kr/_ln/0107_202208271824568090,대한항공 한국전력 대회 결승 대결,2022-08-28,25550,74760,97.01,0
2022-08-27,조선일보," 삼성화재, 3전 전승으로 준결승 진출 외","조코비치,미국,남자부,3대,순천,준결승,팔마체육관,대한항공,us오픈,삼성화재,전남,3차,호주,국군체육부대,도드람컵,뉴욕,코로나,노바크,세르비아,ok,ok금융그룹,예선,오픈,대회,진출,백신,불참,마지막,스코어",https://www.chosun.com/sports/sports_general/2022/08/27/XSZ7LH2X7JAPBLT256JD35G5PA/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,삼성 화재 전승 준결승 진출,2022-08-28,25550,74760,97.01,0
2022-08-27,동아일보,프로야구 外,"남자부,한화,순천,잠실,군산,바디프랜드,팬텀,프로야구,임찬규,서준원,구창모,곽빈,데스파이,안우진,광주,두산,롯데,임기영,kt,제주월드컵경기장,인천,창원,서울,삼성화재,울산,백정현,한국전력,춘천,제주,삼성,인천전용구장,도드람,수원월드컵경기장,수원,대구,대한항공,강원,남지민,순천팔마체육관,우리카드,도드람컵대회",https://www.donga.com/news/article/all/20220826/115166496/1,프로야구,2022-08-28,25550,74760,97.01,0
2022-08-28,동아일보,"대한항공, 3년 만에 정상 탈환 한국전력에 3-0 완승","대한항공,한국전력,임동혁,남자부,컵대회,발전상,전남,기량발전상,통합우승,결승전,라이징스타상,아웃사이드,우리카드,2배,순천,도드람컵,한국배구연맹,김지한,순천팔마체육관,준결승전,정규리그,3세트,6점,플레이오프,서재덕",https://www.donga.com/news/article/all/20220828/115185761/1,대한항공 정상 탈환 한국전력 완승,2022-08-29,25550,74760,97.01,0
2022-08-28,YTN,'적수가 없다' 날아오른 대한항공...임동혁 '데뷔 첫 MVP',"대한항공,임동혁,우승컵,한국전력,영광,결승전,대표팀,한선수,부여,곽승석,3세트,김규민,지한이,2세트,20득점,김지한,16득점,맹활약,추격전,mvp,코보,종지부,ytn,대회,블로킹,득점,시즌,차지,우승,언급,제패,통합,데뷔,공격,챔피언,대표,소집,경기,최다",https://www.ytn.co.kr/_ln/0107_202208282126391009,적수 대한항공 임동혁 데뷔,2022-08-29,25550,74760,97.01,0
2022-08-28,세계일보,"대한항공, KOVO컵 역대 최다 ‘V5’ 금자탑","대한항공,한국전력,임동혁,순천,팔마체육관,31표,27표,준우승,6점,2세트,전남,5번,발전상,기량발전상,정지석,2배,승부처,기자단,현대캐피탈",http://www.segye.com/content/html/2022/08/28/20220828513910.html,대한항공 역대,2022-08-29,25550,74760,97.01,0
2022-08-28,문화일보,"대한항공, 프로배구 컵대회 통산 5번째 우승 MVP 임동혁","대한항공,임동혁,한국전력,컵대회,순천,팔마체육관,정지석,한국전력엔,언론사,전남,mvp,1세트,3000만,아포짓,발전상,서재덕,기량발전상,스타상,대한한공,블로커,4회,1위,김지한,결승전,블로커들,31표",http://www.munhwa.com/news/view.html?no=2022082801039939044008,대한항공 프로배구 대회 통산 우승 임동혁,2022-08-29,25550,74760,97.01,0
2022-08-28,중부일보,"대한항공, 프로배구 컵대회 한국전력 꺾고 5번째 우승 임동혁MVP","대한항공,한국전력,컵대회,임동혁,남자부,결승전,팔마체육관,서재덕,2세트,한국전력엔,순천,1세트,5천만,전남,3천만,도드람컵,5번,발전상",www.joongboo.com/news/articleView.html?idxno=363555776,대한항공 프로배구 대회 한국전력 우승 임동혁,2022-08-29,25550,74760,97.01,0
2022-08-28,서울신문,대한항공 ‘철벽 블로킹’ 3년 만에 컵대회 우승,"대한항공,임동혁,컵대회,한국전력,결승전,순천,4점,틸리카이넨,우승팀,팔마체육관,정지석,김민재,공격수,정한용,2세트",http://www.seoul.co.kr/news/newsView.php?id=20220828500078,대한항공 철벽 블로킹 대회 우승,2022-08-29,25550,74760,97.01,0
2022-08-28,한국일보,"높이의 대한항공, 컵대회 5번째 우승... 20득점 임동혁 MVP","대한항공,임동혁,컵대회,한국전력,서재덕,정지석,1세트,2세트,순천,팔마체육관,6점,5번,언론사,전남",https://hankookilbo.com/News/Read/A2022082815450005779,높이 대한항공 대회 우승 득점 임동혁,2022-08-29,25550,74760,97.01,0
